title,authors,pdf_link,release_date,document_name
AVS Node API,,https://docs.eigenlayer.xyz/eigenlayer/avs-guides/spec/api/,,eigenlayer-avs-guides-spec-api.pdf
Key Management Best Practices for Node Operators,,https://docs.eigenlayer.xyz/eigenlayer/operator-guides/key-management/node-operators,,eigenlayer-operator-guides-key-management-node-operators.pdf
How to Build an AVS,,https://docs.eigenlayer.xyz/eigenlayer/avs-guides/how-to-build-an-avs,,eigenlayer-avs-guides-how-to-build-an-avs.pdf
Overview,,https://docs.galadriel.com/https://discord.com/invite/bHnFgSTKrP,,https:-discord.com-invite-bHnFgSTKrP.pdf
Lido IPFS applications,,https://docs.lido.fi/ipfs/apps-list,,ipfs-apps-list.pdf
Hash verification,,https://docs.lido.fi/ipfs/hash-verification,,ipfs-hash-verification.pdf
About IPFS,,https://docs.lido.fi/ipfs/about,,ipfs-about.pdf
Release Flow,,https://docs.lido.fi/ipfs/release-flow,,ipfs-release-flow.pdf
Security,,https://docs.lido.fi/ipfs/security,,ipfs-security.pdf
Individual Casts,,https://datasets.gizatech.xyz/hub/farcaster/individual-casts,,hub-farcaster-individual-casts.pdf
Farcaster,,https://datasets.gizatech.xyz/hub/farcaster,,hub-farcaster.pdf
Individual Links,,https://datasets.gizatech.xyz/hub/farcaster/individual-links,,hub-farcaster-individual-links.pdf
Traditional ML Models for ZKML,,https://actions.gizatech.xyz/tutorials/traditional-ml-models-for-zkml,,tutorials-traditional-ml-models-for-zkml.pdf
Linear Regression,,https://actions.gizatech.xyz/tutorials/traditional-ml-models-for-zkml/linear-regression,,tutorials-traditional-ml-models-for-zkml-linear-regression.pdf
Welcome,,https://docs.dynamic.xyz/https://www.dynamic.xyz/changelog,,https:-www.dynamic.xyz-changelog.pdf
,,https://docs.fhenix.zone/docs/category/details,,docs-category-details.pdf
,,https://docs.chiliz.com/learn/staking-on-chiliz-chain/staking-chz-from-your-ledger,,learn-staking-on-chiliz-chain-staking-chz-from-your-ledger.pdf
Common Provider,,https://web3auth.io/docs/sdk/providers/common,,docs-sdk-providers-common.pdf
Solana Provider,,https://web3auth.io/docs/sdk/providers/solana,,docs-sdk-providers-solana.pdf
EIP1193 (EVM) Provider,,https://web3auth.io/docs/sdk/providers/evm,,docs-sdk-providers-evm.pdf
Providers - Web3Auth,,https://web3auth.io/docs/sdk/providers/,,docs-sdk-providers.pdf
XRPL Provider,,https://web3auth.io/docs/sdk/providers/xrpl,,docs-sdk-providers-xrpl.pdf
,,https://docs.ens.domains/learn/resolution,,learn-resolution.pdf
,,https://docs.ens.domains/web/records,,web-records.pdf
,,https://docs.ens.domains/resolvers/ccip-read,,resolvers-ccip-read.pdf
,,https://docs.ens.domains/registry/eth,,registry-eth.pdf
,,https://docs.ens.domains/dao/proposals/1.9,,dao-proposals-1.9.pdf
,,https://docs.ens.domains/ensip/10,,ensip-10.pdf
Introduction,,https://spl.solana.com/,,index.pdf
Welcome to Jupiter!Â¶,,https://jupiter.readthedocs.io/,,index.pdf
https:-orca-so.gitbook.io-orca-docs-ja.pdf,,https://docs.orca.so/https://orca-so.gitbook.io/orca-docs-ja/,,https:-orca-so.gitbook.io-orca-docs-ja.pdf
https:-orca-so.gitbook.io-orca-in-vietnamese.pdf,,https://docs.orca.so/https://orca-so.gitbook.io/orca-in-vietnamese/,,https:-orca-so.gitbook.io-orca-in-vietnamese.pdf
https:-www.gitbook.com.pdf,,https://docs.orca.so/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=-MPvyETgLWLe-8rEIO01,,https:-www.gitbook.com.pdf
https:-orca-so.gitbook.io-orca-docs-zh.pdf,,https://docs.orca.so/https://orca-so.gitbook.io/orca-docs-zh/,,https:-orca-so.gitbook.io-orca-docs-zh.pdf
https:-orca-so.gitbook.io-orca_korea.pdf,,https://docs.orca.so/https://orca-so.gitbook.io/orca_korea,,https:-orca-so.gitbook.io-orca_korea.pdf
,,https://docs.drift.trade/about-v2/program-vault-addresses,,about-v2-program-vault-addresses.pdf
Legacy SDK,,https://docs.wormhole.com/wormhole/reference/sdk-docs/legacy-sdk,,wormhole-reference-sdk-docs-legacy-sdk.pdf
,,https://docs.pyth.network/home/metrics/kpi/september-23,,home-metrics-kpi-september-23.pdf
Signing a Message,,https://docs.magiceden.io/docs/signing-a-message,,docs-signing-a-message.pdf
👋,,https://docs.bloxroute.com/#get-started-for-free-today,,index.pdf
https:-portal.bloxroute.com-registration.pdf,,https://docs.bloxroute.com/https://portal.bloxroute.com/registration,,https:-portal.bloxroute.com-registration.pdf
https:-www.gitbook.com.pdf,,https://docs.uma.xyz/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=KdaoNjf9AzgWFNHyPo5b,,https:-www.gitbook.com.pdf
,,https://docs.enso.finance/metadata-api/api-reference/wallet,,metadata-api-api-reference-wallet.pdf
Transfer From,,https://docs.enso.finance/bundler-api/actions/transferFrom,,bundler-api-actions-transferFrom.pdf
Welcome to our V4 Developer Documents,,https://docs.uniswapfoundation.org/#overview,,index.pdf
Resources,,https://docs.uniswap.org/concepts/resources,,concepts-resources.pdf
Research,,https://docs.uniswap.org/concepts/research,,concepts-research.pdf
Glossary,,https://docs.uniswap.org/concepts/glossary,,concepts-glossary.pdf
The Uniswap Protocol,,https://docs.uniswap.org/concepts/uniswap-protocol,,concepts-uniswap-protocol.pdf
Web3 Development Basics,,https://docs.uniswap.org/sdk/v3/guides/web3-development-basics,,sdk-v3-guides-web3-development-basics.pdf
Local Development,,https://docs.uniswap.org/sdk/v3/guides/local-development,,sdk-v3-guides-local-development.pdf
Background,,https://docs.uniswap.org/sdk/v3/guides/background,,sdk-v3-guides-background.pdf
Uniswap V4 - Hooks,,https://docs.uniswap.org/contracts/v4/overview,,contracts-v4-overview.pdf
Swap - Step by Step,,https://docs.uniswap.org/contracts/v4/concepts/swap-tokens,,contracts-v4-concepts-swap-tokens.pdf
Build your own hook,,https://docs.uniswap.org/contracts/v4/first-hook/building-your-own-hook,,contracts-v4-first-hook-building-your-own-hook.pdf
Introduction to Uniswap V4,,https://docs.uniswap.org/contracts/v4/concepts/intro-to-v4,,contracts-v4-concepts-intro-to-v4.pdf
Testing Hooks,,https://docs.uniswap.org/contracts/v4/first-hook/testing-hooks,,contracts-v4-first-hook-testing-hooks.pdf
Architecture,,https://docs.uniswap.org/contracts/v4/concepts/v4-architecture-overview,,contracts-v4-concepts-v4-architecture-overview.pdf
Set Up Your Local Environment,,https://docs.uniswap.org/contracts/v3/guides/local-environment,,contracts-v3-guides-local-environment.pdf
Hook Deployment,,https://docs.uniswap.org/contracts/v4/concepts/hook-deployment,,contracts-v4-concepts-hook-deployment.pdf
Intro to Locking,,https://docs.uniswap.org/contracts/v4/concepts/lock-mechanism,,contracts-v4-concepts-lock-mechanism.pdf
PoolManager,,https://docs.uniswap.org/contracts/v4/concepts/pool-manager-and-pool-initialization,,contracts-v4-concepts-pool-manager-and-pool-initialization.pdf
Position,,https://docs.uniswap.org/contracts/v4/concepts/managing-positions,,contracts-v4-concepts-managing-positions.pdf
Deployment,,https://docs.uniswap.org/contracts/v4/first-hook/hook-deployment,,contracts-v4-first-hook-hook-deployment.pdf
https:-docs.aave.com-faq.pdf,,https://docs.aave.com/https://docs.aave.com/faq/,,https:-docs.aave.com-faq.pdf
https:-docs.aave.com-aavenomics.pdf,,https://docs.aave.com/https://docs.aave.com/aavenomics/,,https:-docs.aave.com-aavenomics.pdf
https:-www.gitbook.com.pdf,,https://docs.aave.com/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=yDw3RAf1nkR3haH9P6Zl,,https:-www.gitbook.com.pdf
https:-github.com-aave-aave-v3-core-blob-master-techpaper-Aave_V3_Technical_Paper.pdf.pdf,,https://docs.aave.com/https://github.com/aave/aave-v3-core/blob/master/techpaper/Aave_V3_Technical_Paper.pdf,,https:-github.com-aave-aave-v3-core-blob-master-techpaper-Aave_V3_Technical_Paper.pdf.pdf
https:-jobs.eu.lever.co-avara.pdf,,https://docs.aave.com/https://jobs.eu.lever.co/avara,,https:-jobs.eu.lever.co-avara.pdf
https:-github.com-aave-bug-bounty.pdf,,https://docs.aave.com/https://github.com/aave/bug-bounty,,https:-github.com-aave-bug-bounty.pdf
GHO FAQ,,https://docs.gho.xyz/concepts/faq,,concepts-faq.pdf
How GHO Works,,https://docs.gho.xyz/concepts/how-gho-works/,,concepts-how-gho-works.pdf
Why GHO?,,https://docs.gho.xyz/concepts/why-gho,,concepts-why-gho.pdf
,,https://docs.namada.net/integrating-with-namada/light-sdk/usage/writing,,integrating-with-namada-light-sdk-usage-writing.pdf
https:-www.gitbook.com.pdf,,https://docs.ambient.finance/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=goE7yYSVNNTbvsL9nuX9,,https:-www.gitbook.com.pdf
Chain Architecture,,https://docs.optimism.io/builders/chain-operators/architecture,,builders-chain-operators-architecture.pdf
https:-www.gitbook.com.pdf,,https://collateral.makerdao.com/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=-MJ7n8FkqAPhwd62iWQC,,https:-www.gitbook.com.pdf
https:-www.gitbook.com.pdf,,https://docs.makerdao.com/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=-LtJ1VeNJVW-jiKH0xoL,,https:-www.gitbook.com.pdf
https:-www.gitbook.com.pdf,,https://docs.ata.network/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=tYKuUrKWPlgYjy0suCeT,,https:-www.gitbook.com.pdf
https:-www.gitbook.com.pdf,,https://docs.clusters.xyz/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=OlyBmjWRNMw3jAapqxrM,,https:-www.gitbook.com.pdf
⏩,,https://docs.gelato.network/web3-services/relay/erc2771-migration-guide,,web3-services-relay-erc2771-migration-guide.pdf
https:-www.gitbook.com.pdf,,https://docs.gelato.network/https://www.gitbook.com/?utm_source=content&utm_medium=trademark&utm_campaign=I3QE2938ymAyHi1owWJG,,https:-www.gitbook.com.pdf
➡️,,https://docs.gelato.network/web3-services/web3-functions/quick-start/initiate-an-automated-transaction,,web3-services-web3-functions-quick-start-initiate-an-automated-transaction.pdf
Introduction,,https://docs.eigenlayer.xyz/eigenlayer/avs-guides/spec/intro,,eigenlayer-avs-guides-spec-intro.pdf
Implementation reference,,https://docs.eigenlayer.xyz/eigenlayer/avs-guides/spec/api/api-examples,,eigenlayer-avs-guides-spec-api-api-examples.pdf
Overview,,https://docs.galadriel.com/https://twitter.com/Galadriel_AI,,https:-twitter.com-Galadriel_AI.pdf
CCIP Offchain tutorials,,https://docs.chain.link/ccip/tutorials/offchain,,ccip-tutorials-offchain.pdf
Checking CCIP Message Status,,https://docs.chain.link/ccip/tutorials/get-status-offchain,,ccip-tutorials-get-status-offchain.pdf
Solana Programs,,https://developers.circle.com/stablecoins/docs/solana-programs,,stablecoins-docs-solana-programs.pdf
Transfer USDC on devnet between Solana and other chains,,https://developers.circle.com/stablecoins/docs/transfer-testnet-usdc-between-solana-devnet,,stablecoins-docs-transfer-testnet-usdc-between-solana-devnet.pdf
Welcome,,https://docs.dynamic.xyz/https://status.dynamic.xyz/,,https:-status.dynamic.xyz.pdf
,,https://docs.fhenix.zone/docs/category/fhenixjs,,docs-category-fhenixjs.pdf
,,https://docs.chiliz.com/quick-start/deploy-and-verify-a-contract/deploy-with-remix-ide,,quick-start-deploy-and-verify-a-contract-deploy-with-remix-ide.pdf
,,https://docs.ens.domains/learn/ccip-read,,learn-ccip-read.pdf
,,https://docs.ens.domains/web/subdomains,,web-subdomains.pdf
,,https://docs.ens.domains/resolvers/interacting,,resolvers-interacting.pdf
,,https://docs.ens.domains/registry/reverse,,registry-reverse.pdf
,,https://docs.ens.domains/dao/proposals/0.4,,dao-proposals-0.4.pdf
,,https://docs.ens.domains/ensip/13,,ensip-13.pdf
,,https://docs.drift.trade/getting-started/wallet-setup/metamask-setup,,getting-started-wallet-setup-metamask-setup.pdf
,,https://docs.pyth.network/home/metrics/kpi/february-24,,home-metrics-kpi-february-24.pdf
,,https://docs.enso.finance/metadata-api/introduction,,metadata-api-introduction.pdf
,,https://docs.namada.net/,,index.pdf
Quickstart: Build a decentralized app (Solidity),,https://docs.arbitrum.io/build-decentralized-apps/quickstart-solidity-hardhat,,build-decentralized-apps-quickstart-solidity-hardhat.pdf
How to estimate gas in Arbitrum,,https://docs.arbitrum.io/build-decentralized-apps/how-to-estimate-gas,,build-decentralized-apps-how-to-estimate-gas.pdf
Cross-chain messaging overview,,https://docs.arbitrum.io/build-decentralized-apps/cross-chain-messaging,,build-decentralized-apps-cross-chain-messaging.pdf
Arbitrum chains overview,,https://docs.arbitrum.io/build-decentralized-apps/public-chains,,build-decentralized-apps-public-chains.pdf
Entities,,https://manual.makerdao.com/delegation/entities,,delegation-entities.pdf
Token Streaming,,https://manual.makerdao.com/module-index/module-token-streaming,,module-index-module-token-streaming.pdf
Debt Auction Lot Size Increase,,https://manual.makerdao.com/parameter-index/debt-auction/param-lot-size-increase,,parameter-index-debt-auction-param-lot-size-increase.pdf
Monthly Governance Cycle,,https://manual.makerdao.com/governance-processes/governance-cycle/monthly-governance-cycle,,governance-processes-governance-cycle-monthly-governance-cycle.pdf
Local Liquidation Limit,,https://manual.makerdao.com/parameter-index/collateral-auction/param-local-liquidation-limit,,parameter-index-collateral-auction-param-local-liquidation-limit.pdf
Delegate Metric Tracking,,https://manual.makerdao.com/delegation/for-mkr-holders/delegate-metric-tracking,,delegation-for-mkr-holders-delegate-metric-tracking.pdf
Voting,,https://manual.makerdao.com/governance-processes/voting-in-makerdao,,governance-processes-voting-in-makerdao.pdf
Smart Burn Engine Slippage Tolerance,,https://manual.makerdao.com/parameter-index/smart-burn-engine/param-surplus-slippage-tolerance,,parameter-index-smart-burn-engine-param-surplus-slippage-tolerance.pdf
Aligned Voter Committees,,https://manual.makerdao.com/delegation/entities/avc,,delegation-entities-avc.pdf
Proportional Kick Incentive,,https://manual.makerdao.com/parameter-index/collateral-auction/param-proportional-kick-incentive,,parameter-index-collateral-auction-param-proportional-kick-incentive.pdf
DAI Direct Deposit,,https://manual.makerdao.com/module-index/module-dai-direct-deposit,,module-index-module-dai-direct-deposit.pdf
Overview,,https://manual.makerdao.com/delegation/overview,,delegation-overview.pdf
Global Debt Ceiling,,https://manual.makerdao.com/parameter-index/core/param-global-debt-ceiling,,parameter-index-core-param-global-debt-ceiling.pdf
Auction Price Multiplier,,https://manual.makerdao.com/parameter-index/collateral-auction/param-auction-price-multiplier,,parameter-index-collateral-auction-param-auction-price-multiplier.pdf
Debt Auction Initial Lot Size,,https://manual.makerdao.com/parameter-index/debt-auction/param-initial-lot-size,,parameter-index-debt-auction-param-initial-lot-size.pdf
Vault Risk,,https://manual.makerdao.com/parameter-index/vault-risk,,parameter-index-vault-risk.pdf
Executive Audit,,https://manual.makerdao.com/governance-processes/executive-vote-considerations/executive-audit,,governance-processes-executive-vote-considerations-executive-audit.pdf
Smart Burn Engine Lot Size,,https://manual.makerdao.com/parameter-index/smart-burn-engine/param-surplus-lot-size,,parameter-index-smart-burn-engine-param-surplus-lot-size.pdf
Aligned Delegates,,https://manual.makerdao.com/delegation/entities/aligned-delegates,,delegation-entities-aligned-delegates.pdf
MakerDAO Calls Calendar,,https://manual.makerdao.com/resources/calls-calendar,,resources-calls-calendar.pdf
Auction Price Function,,https://manual.makerdao.com/parameter-index/collateral-auction/param-auction-price-function,,parameter-index-collateral-auction-param-auction-price-function.pdf
Common Abbreviations and Acronyms,,https://manual.makerdao.com/resources/acronyms,,resources-acronyms.pdf
Governance Pause Delay,,https://manual.makerdao.com/parameter-index/core/param-gsm-pause-delay,,parameter-index-core-param-gsm-pause-delay.pdf
